303	['country', 'hot']	0.016%	горячие туры в египет	3
304	['acm_gost', 'city', 'poi_metro', 'poi_metro_station', 'poi_metro_station_spb']	0.016%	гостиницы метро ленинский проспект москва	2
305	['acm_hotel', 'city', 'country', 'stars_4']	0.016%	отели айя напа кипр 4 звезды	3
306	['acm_gost', 'city', 'map', 'poi_metro']	0.016%	гостиницы москвы по станциям метро на карте	10
307	['poi_metro', 'poi_metro_station']	0.016%	метро марьино	2
308	['acm_gost', 'poi_metro', 'poi_metro_station_spb', 'space_near']	0.016%	гостиницы около метро обводный канал	2
309	['acm_hotel', 'city', 'poi_station']	0.015%	отели сочи у вокзала	2
310	['acm_gost', 'city', 'poi_street_popular']	0.015%	гостиницы в ставрополе на улице ленина	2
311	['acm_gost', 'city_city', 'geo_oblast', 'poi_centre']	0.015%	гостиницы смоленска в центре города	4
312	['amn_all_inclusive', 'country', 'date_year', 'price', 'tour']	0.015%	путёвки в грецию всё включено цены на 2015 год	10
313	['acm_gost', 'amn_jacuzzi', 'city']	0.015%	гостиницы москвы с джакузи	3
314	['acm_hostel', 'city_ukr']	0.015%	хостел львів	9
315	['acm_hostel', 'city', 'poi_metro', 'price_cheap']	0.015%	хостелы в москве недорогие по станциям метро	8
316	['country']	0.015%	египет	8
317	['acm_hotel', 'acm_hotel_popular', 'action_perceive']	0.015%	отель калифорния слушать	13
318	['acm_hostel', 'city', 'poi_station']	0.015%	хостелы в москве у казанского вокзала	2
319	['acm_gost', 'action2book', 'geo_oblast']	0.015%	бронь гостиница новосибирск	2
320	['acm_hotel', 'amn_all_inclusive', 'amn_beach', 'city']	0.015%	лимассол-отели с пляжем и всё включено	4
321	['acm_gost', 'acm_gost_popular', 'geo_oblast']	0.015%	гостиница турист хабаровск	1
322	['city', 'poi_metro', 'space_near']	0.015%	внуково метро ближайшее	3
323	['acm_hostel', 'acm_hostel_popular']	0.015%	лайк хостел	4
324	['action_visit', 'city', 'date_month', 'date_year', 'wh_where_direction']	0.015%	куда сходить в сочи в октябре 2015	6
325	['acm_hotel', 'geo_rayon', 'poi_metro_station']	0.015%	отель в районе водного стадиона	2
326	['acm_gost', 'geo_oblast', 'price', 'price_cheap']	0.015%	гостиницы челябинска недорого цены	3
327	['acm_gost', 'acm_gost_popular', 'city', 'reviews']	0.015%	гостиница октябрьская санкт-петербург отзывы	2
328	['action_buy', 'country', 'tour']	0.014%	купить путевку в египет	8
329	['acm_minihotel', 'city', 'poi_metro_station']	0.014%	мини отель каширский москва	3
330	['acm_obj', 'city', 'contacts_site']	0.014%	пансионат славский официальный сайт	2
331	['acm_obj_part', 'amn_jacuzzi', 'city']	0.014%	номера с джакузи в москве	2
332	['acm_gost', 'city', 'poi_metro_station', 'poi_street_popular']	0.014%	гостиницы в москве ул сходненская	1
333	['acm_hotel', 'amn_view', 'city']	0.014%	отели с панорамным видом москва	4
334	['action_reach', 'city', 'wh_how']	0.014%	как доехать от симферополя до ялты	2
335	['acm_hotel', 'amn_spa', 'geo_oblast']	0.014%	спа отель красноярск	4
336	['acm_hotel', 'city', 'country', 'stars_3']	0.014%	вьетнам нячанг отели 3 звезды	3
337	['acm_hotel', 'amn_basin', 'amn_spa', 'city']	0.014%	спа отель в петергофе с бассейном	3
338	['country', 'date_year', 'tour']	0.014%	туры в египет 2015	12
339	['city', 'country', 'price', 'tour']	0.014%	греция корфу туры цены	1
340	['acm_gost', 'city', 'poi_metro_station', 'price']	0.014%	гостиницы в крылатском москва цены	1
341	['action_reach', 'poi_metro_station', 'poi_park', 'wh_how']	0.014%	как добраться до парка царицыно	2
342	['city', 'country', 'photo']	0.014%	тайланде паттайя фото	5
343	['acm_hostel', 'geo_rayon', 'poi_metro', 'poi_metro_station']	0.014%	хостел в районе метро мякинино	2
344	['acm_hotel', 'geo_oblast', 'map']	0.014%	карта смоленска с отелями	3
345	['acm_gost', 'city', 'poi_quay']	0.013%	гостиница набережная миасс	2
346	['acm_hostel', 'geo_oblast', 'poi_metro']	0.013%	хостел метро калужская	2
347	['acm_obj_part', 'action2book', 'city', 'price_cheap']	0.013%	снять номер в москве недорого	3
348	['country', 'rest']	0.013%	отдых в греции	13
349	['country', 'date_month', 'date_year', 'tour']	0.013%	путевки в египет декабрь 2015	2
350	[]	0.013%	a	6
351	['acm_hotel', 'amn_all_inclusive', 'city', 'stars_4']	0.013%	кемер отели 4 звезды все включено	2
352	['action_reach', 'poi_metro', 'poi_metro_station', 'poi_station', 'wh_how']	0.013%	как с белорусского вокзала добраться до метро	1
353	['acm_hotel', 'amn_beach', 'city', 'lang_rus', 'map']	0.013%	карта гоа с пляжами и отелями на русском языке	5
354	['acm_gost_popular']	0.013%	рэдиссон славянская	8
355	['agregator_ostrovok', 'city']	0.013%	островок санкт-петербург	2
356	['acm_gost', 'city', 'poi_metro', 'poi_metro_station_spb', 'price_cheap', 'space_near']	0.013%	гостиница в санкт-петербурге недорого рядом с метро ладожская	5
357	['acm_hotel', 'city', 'poi_sea', 'space_near']	0.013%	отели в адлере рядом с морем	2
358	['acm_gost', 'acm_hotel', 'city', 'poi_sea']	0.013%	ялта гостиницы и отели у моря	9
359	['acm_apart', 'poi_metro_station']	0.013%	апартаменты ботанический сад	8
360	[' amn_aquapark', 'acm_gost', 'city']	0.013%	тихвин аквапарк гостиница	2
361	['acm_gost', 'acm_obj_part', 'city']	0.013%	номера в гостиницах ялты	2
362	['action_visit', 'city', 'time_season', 'wh_where_direction']	0.013%	куда сходить в москве осенью	2
363	['acm_hostel', 'geo_rayon', 'poi_metro_station']	0.013%	хостелы в районе вднх	2
364	['acm_ghouse', 'city', 'contacts_site']	0.013%	гостевой дом в угличе официальный сайт	2
365	['acm_hotel', 'city', 'price_expensive']	0.013%	дорогие отели анталии	2
366	['acm_hotel', 'amn_all_inclusive', 'amn_beach', 'city', 'location_line', 'stars_5']	0.013%	отели анапы 5 звезды первая линия все включено собственный пляж	10
367	['acm_minihotel', 'poi_metro_station_spb']	0.013%	мини-отели в рыбацком	1
368	[' amn_aquapark', 'acm_gost', 'acm_hotel_popular', 'city', 'space_near']	0.013%	гостиницы в казани рядом с аквапарком ривьера	10
369	['action_reach', 'poi_metro', 'poi_metro_station', 'poi_park', 'wh_how']	0.013%	парк вднх как добраться на метро	1
370	['acm_gost', 'city', 'poi_sea', 'space_near']	0.013%	гостиницы адлера рядом с морем	3
371	['acm_hotel', 'city', 'econom_class']	0.013%	волгоград отели эконом класса	2
372	['acm_gost', 'geo_oblast', 'poi_metro_station']	0.013%	гостиница аэропорт архангельск	2
373	['acm_gost', 'city', 'feature_hourly']	0.012%	почасовые гостиницы в люберцах	2
374	['acm_gost', 'feature_hourly', 'poi_metro_station']	0.012%	почасовые гостиницы кузьминки	2
375	['acm_acm', 'city']	0.012%	проживание в санкт-петербурге	3
376	['action_reach', 'poi_metro_station', 'wh_how']	0.012%	коломенское как доехать	2
377	['acm_gost', 'acm_obj_part', 'action2book', 'city', 'price_cheap']	0.012%	снять номер в гостинице екатеринбурга недорого	2
378	['acm_gost', 'action2book', 'city', 'poi_metro', 'space_near']	0.012%	забронировать гостиницу в москве рядом с метро	10
379	['city', 'poi_centre']	0.012%	от пулково до центра санкт-петербурга	1
380	['acm_ghouse', 'city', 'price_cheap']	0.012%	гостевые дома в санкт-петербурге недорого	2
381	['acm_gost', 'city', 'photo', 'price']	0.012%	гостиницы таганрога цены и фото	4
382	['acm_gost', 'acm_hotel', 'geo_oblast']	0.012%	отели и гостиницы красноярска	2
383	['acm_hostel', 'poi_metro_station', 'price_cheap']	0.012%	хостел в марьино недорого	3
384	['acm_minihotel', 'city', 'poi_metro_station_spb']	0.012%	мини отели на невском проспекте в санкт-петербурге	3
385	['acm_hotel', 'acm_hotel_popular', 'amn_spa', 'city', 'contacts_site']	0.012%	ливадийский спа отель ялта официальный сайт	12
386	['acm_hotel_popular', 'city', 'contacts_site', 'poi_metro_station']	0.012%	ибис москва павелецкая официальный сайт	7
387	['acm_gost', 'city', 'geo_oblast', 'poi_street_popular']	0.012%	гостиницы на тверской улице в москве	4
388	['acm_hotel', 'geo_oblast', 'price']	0.012%	отели в красноярске цены	4
389	['acm_gost', 'city', 'poi_olympic_park', 'space_near']	0.012%	гостиницы адлера рядом с олимпийским парком	6
390	['acm_gost', 'city', 'city_city', 'geo_oblast']	0.012%	гостиницы города валдай новгородской области	1
